id,name,slug,body_part,equipment,image_path,gif_path,instructions
0d6e07c5-5a03-4d39-9cd3-c1f09c93c9ef,Toe Touchers,Toe_Touchers,abdominals,body only,Toe_Touchers/0.jpg,Toe_Touchers/0.jpg,"To begin, lie down on the floor or an exercise mat with your back pressed against the floor. Your arms should be lying across your sides with the palms facing down.
Your legs should be touching each other. Slowly elevate your legs up in the air until they are almost perpendicular to the floor with a slight bend at the knees. Your feet should be parallel to the floor.
Move your arms so that they are fully extended at a 45 degree angle from the floor. This is the starting position.
While keeping your lower back pressed against the floor, slowly lift your torso and use your hands to try and touch your toes. Remember to exhale while perform this part of the exercise.
Slowly begin to lower your torso and arms back down to the starting position while inhaling. Remember to keep your arms straight out pointing towards your toes.
Repeat for the recommended amount of repetitions."
0ecb799c-3269-4c53-8096-163e2ef97b1f,Dumbbell Incline Shoulder Raise,Dumbbell_Incline_Shoulder_Raise,shoulders,dumbbell,Dumbbell_Incline_Shoulder_Raise/0.jpg,Dumbbell_Incline_Shoulder_Raise/0.jpg,"Sit on an Incline Bench while holding a dumbbell on each hand on top of your thighs.
Lift your legs up to kick the weights to your shoulders and lean back. Position the dumbbells above your shoulders with your arms extended. The arms should be perpendicular to the floor with your palms facing forward and knuckles pointing towards the ceiling. This will be your starting position.
While keeping the arms straight and locked, lift the dumbbells by raising the shoulders from the bench as you breathe out.
Bring back the dumbbells to the starting position as you breathe in.
Repeat for the recommended amount of repetitions."
0efa8070-c9a9-4b41-be63-da726f5bd0c7,Barbell Step Ups,Barbell_Step_Ups,quadriceps,barbell,Barbell_Step_Ups/0.jpg,Barbell_Step_Ups/0.jpg,"Stand up straight while holding a barbell placed on the back of your shoulders (slightly below the neck) and stand upright behind an elevated platform (such as the one used for spotting behind a flat bench). This is your starting position.
Place the right foot on the elevated platform. Step on the platform by extending the hip and the knee of your right leg. Use the heel mainly to lift the rest of your body up and place the foot of the left leg on the platform as well. Breathe out as you execute the force required to come up.
Step down with the left leg by flexing the hip and knee of the right leg as you inhale. Return to the original standing position by placing the right foot of to next to the left foot on the initial position.
Repeat with the right leg for the recommended amount of repetitions and then perform with the left leg."
0efe0438-e975-4928-a6c7-625a97afe4ba,Bent-Arm Barbell Pullover,Bent-Arm_Barbell_Pullover,lats,barbell,Bent-Arm_Barbell_Pullover/0.jpg,Bent-Arm_Barbell_Pullover/0.jpg,"Lie on a flat bench with a barbell using a shoulder grip width.
Hold the bar straight over your chest with a bend in your arms. This will be your starting position.
While keeping your arms in the bent arm position, lower the weight slowly in an arc behind your head while breathing in until you feel a stretch on the chest.
At that point, bring the barbell back to the starting position using the arc through which the weight was lowered and exhale as you perform this movement.
Hold the weight on the initial position for a second and repeat the motion for the prescribed number of repetitions."
0f5d82f2-97ea-4876-bb11-2f47651a6d87,Front Squat (Clean Grip),Front_Squat_Clean_Grip,quadriceps,barbell,Front_Squat_Clean_Grip/0.jpg,Front_Squat_Clean_Grip/0.jpg,"To begin, first set the bar in a rack slightly below shoulder level. Rest the bar on top of the deltoids, pushing into the clavicles, and lightly touching the throat. Your hands should be in a clean grip, touching the bar only with your fingers to help keep it in position.
Lift the bar off the rack by first pushing with your legs and at the same time straightening your torso. Step away from the rack and position your legs using a shoulder width medium stance with the toes slightly pointed out. Keep your head and elbows up at all times. This will be your starting position.
Bend at the knees, sitting down between your legs. Continue down until your hamstrings are on your calves. Keep your knees aligned with your feet by consciously using your abductors to push your knees out as you squat.
Begin to raise the bar as you exhale by pushing the floor mainly with the heel or middle of your foot as you straighten the legs again and return to the starting position."
0fdec729-2cb6-49c7-9982-3ecfb561fac9,One Arm Dumbbell Bench Press,One_Arm_Dumbbell_Bench_Press,chest,dumbbell,One_Arm_Dumbbell_Bench_Press/0.jpg,One_Arm_Dumbbell_Bench_Press/0.jpg,"Lie down on a flat bench with a dumbbell in one hand on top of your thigh.
By using your thigh to help you get the dumbbell up, clean the dumbbell up so that you can hold it in front of you at shoulder width. Use the hand you are not lifting with to help position the dumbbell over you properly.
Once at shoulder width, rotate your wrist forward so that the palm of your hand is facing away from you. This will be your starting position.
Bring down the weights slowly to your side as you breathe in. Keep full control of the dumbbell at all times. Tip: Use the hand that you are not lifting with to help keep the dumbbell balance as you may struggle a bit at first. Only use your non-lifting hand if it is needed. Otherwise, keep it resting to the side.
As you breathe out, push the dumbbells up using your pectoral muscles. Lock your arms in the contracted position, squeeze your chest, hold for a second and then start coming down slowly. Tip: It should take at least twice as long to go down than to come up.
Repeat the movement for the prescribed amount of repetitions of your training program.
Switch arms and repeat the movement."
0fec3739-40bf-4670-a4e7-979ff6609b55,3/4 Sit-Up,3_4_Sit-Up,abdominals,body only,3_4_Sit-Up/0.jpg,3_4_Sit-Up/0.jpg,"Lie down on the floor and secure your feet. Your legs should be bent at the knees.
Place your hands behind or to the side of your head. You will begin with your back on the ground. This will be your starting position.
Flex your hips and spine to raise your torso toward your knees.
At the top of the contraction your torso should be perpendicular to the ground. Reverse the motion, going only ¾ of the way down.
Repeat for the recommended amount of repetitions."
101337f0-1251-415b-ada9-afd689a5116e,Plyo Push-up,Plyo_Push-up,chest,body only,Plyo_Push-up/0.jpg,Plyo_Push-up/0.jpg,"Move into a prone position on the floor, supporting your weight on your hands and toes.
Your arms should be fully extended with the hands around shoulder width. Keep your body straight throughout the movement. This will be your starting position.
Descend by flexing at the elbow, lowering your chest towards the ground.
At the bottom, reverse the motion by pushing yourself up through elbow extension as quickly as possible. Attempt to push your upper body up until your hands leave the ground.
Return to the starting position and repeat the exercise.
For added difficulty, add claps into the movement while you are air borne."
102e0533-05ef-4c9b-a667-985ee9bbb928,Landmine Linear Jammer,Landmine_Linear_Jammer,shoulders,barbell,Landmine_Linear_Jammer/0.jpg,Landmine_Linear_Jammer/0.jpg,"Position a bar into landmine or, lacking one, securely anchor it in a corner. Load the bar to an appropriate weight and position the handle attachment on the bar.
Raise the bar from the floor, taking the handles to your shoulders. This will be your starting position.
In an athletic stance, squat by flexing your hips and setting your hips back, keeping your arms flexed.
Reverse the motion by powerfully extending through the hips, knees, and ankles, while also extending the elbows to straighten the arms. This movement should be done explosively, coming out of the squat to full extension as powerfully as possible.
Return to the starting position."
10321ba6-92dd-4ec2-97bd-80f03ead3247,Crunch - Hands Overhead,Crunch_-_Hands_Overhead,abdominals,body only,Crunch_-_Hands_Overhead/0.jpg,Crunch_-_Hands_Overhead/0.jpg,"Lie on the floor with your back flat and knees bent with around a 60-degree angle between the hamstrings and the calves.
Keep your feet flat on the floor and stretch your arms overhead with your palms crossed. This will be your starting position.
Curl your upper body forward and bring your shoulder blades just off the floor. At all times, keep your arms aligned with your head, neck and shoulder. Don't move them forward from that position. Exhale as you perform this portion of the movement and hold the contraction for a second.
Slowly lower down to the starting position as you inhale.
Repeat for the recommended amount of repetitions."
105e6b59-e8aa-4494-9260-20c99bb9127b,Handstand Push-Ups,Handstand_Push-Ups,shoulders,body only,Handstand_Push-Ups/0.jpg,Handstand_Push-Ups/0.jpg,"With your back to the wall bend at the waist and place both hands on the floor at shoulder width.
Kick yourself up against the wall with your arms straight. Your body should be upside down with the arms and legs fully extended. Keep your whole body as straight as possible. Tip: If doing this for the first time, have a spotter help you. Also, make sure that you keep facing the wall with your head, rather than looking down.
Slowly lower yourself to the ground as you inhale until your head almost touches the floor. Tip: It is of utmost importance that you come down slow in order to avoid head injury.
Push yourself back up slowly as you exhale until your elbows are nearly locked.
Repeat for the recommended amount of repetitions."
